Time,
2017-08-05 00:00:00 UTC,17.046425352858
2017-08-06 00:00:00 UTC,8.21852348546862
2017-08-07 00:00:00 UTC,7.93892826473685
2017-08-08 00:00:00 UTC,10.3220879729484
2017-08-09 00:00:00 UTC,10.8394823238517
2017-08-10 00:00:00 UTC,6.11182985108491
2017-08-11 00:00:00 UTC,7.5642479393447
2017-08-12 00:00:00 UTC,15.2763145127966
2017-08-13 00:00:00 UTC,25.3305423327001
2017-08-14 00:00:00 UTC,16.0102367781912
2017-08-15 00:00:00 UTC,26.8805663242521
2017-08-16 00:00:00 UTC,19.0528233530569
2017-08-17 00:00:00 UTC,17.0698936604462
2017-08-18 00:00:00 UTC,14.801515295311
2017-08-19 00:00:00 UTC,16.5229812503082
2017-08-20 00:00:00 UTC,10.0485754570571
2017-08-21 00:00:00 UTC,9.00132259540131
2017-08-22 00:00:00 UTC,21.5516037510255
2017-08-23 00:00:00 UTC,11.2633445732776
2017-08-24 00:00:00 UTC,9.07678790476407
2017-08-25 00:00:00 UTC,10.3351721924233
2017-08-26 00:00:00 UTC,7.11903572760891
2017-08-27 00:00:00 UTC,5.71493607415523
2017-08-28 00:00:00 UTC,6.85388148148144
2017-08-29 00:00:00 UTC,9.97299719852017
2017-08-30 00:00:00 UTC,6.96340092723533
2017-08-31 00:00:00 UTC,6.24696970180315
2017-09-01 00:00:00 UTC,8.07140362263459
2017-09-02 00:00:00 UTC,25.2931458296798
2017-09-03 00:00:00 UTC,14.6917006257876
2017-09-04 00:00:00 UTC,24.4897827002913
2017-09-05 00:00:00 UTC,21.13005318911
2017-09-06 00:00:00 UTC,15.1805782547296
2017-09-07 00:00:00 UTC,9.65535531175186
2017-09-08 00:00:00 UTC,19.315637268681
2017-09-09 00:00:00 UTC,15.1588390653348
2017-09-10 00:00:00 UTC,13.9579902036498
2017-09-11 00:00:00 UTC,14.6140484242697
2017-09-12 00:00:00 UTC,13.0852768549479
2017-09-13 00:00:00 UTC,22.2361700693838
2017-09-14 00:00:00 UTC,26.206801828967
2017-09-15 00:00:00 UTC,40.960851166821
2017-09-16 00:00:00 UTC,23.4729056593555
2017-09-17 00:00:00 UTC,15.2367842336337
2017-09-18 00:00:00 UTC,16.0675035418403
2017-09-19 00:00:00 UTC,16.7788552493432
2017-09-20 00:00:00 UTC,11.6039084467977
2017-09-21 00:00:00 UTC,14.96350978147
2017-09-22 00:00:00 UTC,14.1857152215916
2017-09-23 00:00:00 UTC,10.8262640971773
2017-09-24 00:00:00 UTC,9.08418545225691
2017-09-25 00:00:00 UTC,11.1057227535391
2017-09-26 00:00:00 UTC,5.9687381415643
2017-09-27 00:00:00 UTC,8.33351314309514
2017-09-28 00:00:00 UTC,9.51720435903828
2017-09-29 00:00:00 UTC,11.8642412195017
2017-09-30 00:00:00 UTC,6.66742648051996
2017-10-01 00:00:00 UTC,6.50620461368642
2017-10-02 00:00:00 UTC,8.77066337054345
2017-10-03 00:00:00 UTC,10.261769260262
2017-10-04 00:00:00 UTC,7.55991690276078
2017-10-05 00:00:00 UTC,8.54502691743356
2017-10-06 00:00:00 UTC,5.79514121041456
2017-10-07 00:00:00 UTC,5.2772103589685
2017-10-08 00:00:00 UTC,6.57795667883457
2017-10-09 00:00:00 UTC,11.1536388795944
2017-10-10 00:00:00 UTC,12.1288625949876
2017-10-11 00:00:00 UTC,8.08640442468805
2017-10-12 00:00:00 UTC,17.5842859868808
2017-10-13 00:00:00 UTC,32.8297791655069
2017-10-14 00:00:00 UTC,12.4136631305688
2017-10-15 00:00:00 UTC,18.3189347042546
2017-10-16 00:00:00 UTC,14.1922213654319
2017-10-17 00:00:00 UTC,13.8158660972732
2017-10-18 00:00:00 UTC,23.1768429351363
2017-10-19 00:00:00 UTC,15.46101273018
2017-10-20 00:00:00 UTC,14.5355308484213
2017-10-21 00:00:00 UTC,16.789014927414
2017-10-22 00:00:00 UTC,22.123269637229
2017-10-23 00:00:00 UTC,22.7269218787708
2017-10-24 00:00:00 UTC,21.7507384710505
2017-10-25 00:00:00 UTC,19.0644075611259
2017-10-26 00:00:00 UTC,16.7483140321908
2017-10-27 00:00:00 UTC,13.9364905401225
2017-10-28 00:00:00 UTC,9.96186154468442
2017-10-29 00:00:00 UTC,14.8527750678933
2017-10-30 00:00:00 UTC,12.2244635672462
2017-10-31 00:00:00 UTC,11.7226793150492
2017-11-01 00:00:00 UTC,15.7338335825758
2017-11-02 00:00:00 UTC,40.2591264920407
2017-11-03 00:00:00 UTC,25.0626436425628
2017-11-04 00:00:00 UTC,18.6054941114948
2017-11-05 00:00:00 UTC,17.3320378148945
2017-11-06 00:00:00 UTC,28.652322557713
2017-11-07 00:00:00 UTC,18.7380234938729
2017-11-08 00:00:00 UTC,34.399460685068
2017-11-09 00:00:00 UTC,22.3330424207586
2017-11-10 00:00:00 UTC,33.2237496690105
2017-11-11 00:00:00 UTC,34.011474791268
2017-11-12 00:00:00 UTC,54.0145211529922
2017-11-13 00:00:00 UTC,40.7926361805859
2017-11-14 00:00:00 UTC,19.0827166781569
2017-11-15 00:00:00 UTC,24.0813586125786
2017-11-16 00:00:00 UTC,27.69994436302
2017-11-17 00:00:00 UTC,32.1693515569194
2017-11-18 00:00:00 UTC,22.6562032193811
2017-11-19 00:00:00 UTC,16.0070688952601
2017-11-20 00:00:00 UTC,12.8617576232336
2017-11-21 00:00:00 UTC,30.1323039209357
2017-11-22 00:00:00 UTC,14.5506252359758
